date,region,district,market,commodity,unit,pricetype,TSh,USD
2019-12-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,185560.0,81.10000000000001
2019-12-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,225000.0,98.33
2020-01-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,143330.0,62.41
2020-01-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,191110.0,83.21
2020-01-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,240000.0,104.5
2020-02-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,150000.0,65.53
2020-02-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,193330.0,84.46000000000001
2020-02-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,260000.0,113.59
2020-03-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,150000.0,65.51
2020-03-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,185560.0,81.04
2020-03-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,247500.0,108.09
2020-04-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,150000.0,64.99000000000001
2020-04-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,184440.0,79.92
2020-04-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,240000.0,103.99
2020-05-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,140000.0,60.59
2020-05-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,181110.0,78.38000000000001
2020-05-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,240000.0,103.86
2020-06-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,110000.0,47.52
2020-06-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,175560.0,75.84
2020-06-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,240000.0,103.67
2020-07-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,100000.0,43.120000000000005
2020-07-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,173330.0,74.74
2020-07-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,240000.0,103.49
2020-08-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,100000.0,43.52
2020-08-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,168890.0,73.5
2020-08-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,240000.0,104.45
2020-09-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,100000.0,43.1
2020-09-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,174440.0,75.18
2020-09-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,220000.0,94.82
2020-10-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,100000.0,43.1
2020-10-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,165560.0,71.36
2020-10-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,220000.0,94.83
2020-11-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,100000.0,43.52
2020-11-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,165560.0,72.05
2020-11-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,220000.0,95.75
2020-12-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,100000.0,43.120000000000005
2020-12-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,176670.0,76.18
2020-12-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,240000.0,103.49
2021-01-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,130000.0,56.05
2021-01-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,172180.0,74.24
2021-01-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,244950.0,105.62
2021-02-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,132760.0,57.25
2021-02-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,169900.0,73.26
2021-02-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,249900.0,107.76
2021-03-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,132760.0,58.48
2021-03-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,169900.0,74.83999999999999
2021-03-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,257460.0,113.41
2021-04-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,132760.0,57.25
2021-04-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,169900.0,73.26
2021-04-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,242460.0,104.55
2021-05-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,123240.0,53.620000000000005
2021-05-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,170960.0,74.38
2021-05-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,224370.0,97.61
2021-06-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,100000.0,43.11
2021-06-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,169900.0,73.25
2021-06-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,219540.0,94.65
2021-07-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,100000.0,43.24
2021-07-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,168780.0,72.97
2021-07-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,237460.0,102.67
2021-08-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,90000.0,39.14
2021-08-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,165470.0,71.96000000000001
2021-08-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,224840.0,97.78
2021-09-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,90000.0,38.82
2021-09-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,171020.0,73.77
2021-09-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,200000.0,86.27
2021-10-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,93220.0,40.53
2021-10-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,167540.0,72.84
2021-10-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,200000.0,86.96000000000001
2021-11-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,96640.0,42.0
2021-11-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,168720.0,73.33
2021-11-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,200000.0,86.92
2021-12-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,103230.0,44.88
2021-12-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,180840.0,78.63
2021-12-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,222460.0,96.72
2022-01-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,106270.0,46.25
2022-01-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,182960.0,79.62
2022-01-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,222460.0,96.81
2022-02-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,123240.0,53.26
2022-02-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,208770.0,90.22
2022-02-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,189870.0,82.05
2022-03-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,130000.0,56.13
2022-03-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,214300.0,92.53
2022-03-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,189870.0,81.98
2022-04-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,136350.0,58.720000000000006
2022-04-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,215380.00000000003,92.76
2022-04-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,222460.0,95.81
2022-05-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,129270.0,56.21000000000001
2022-05-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,192320.0,83.62
2022-06-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,120000.0,51.5
2022-06-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,200000.0,85.84
2022-07-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,130000.0,55.75
2022-07-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,212110.0,90.96
2022-08-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,130000.0,55.75
2022-08-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,214710.0,92.07
2022-09-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,139800.0,60.0
2022-09-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,223300.0,95.84
2022-09-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,240000.0,103.0
2022-10-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,133300.0,57.830000000000005
2022-10-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,237600.0,103.07
2022-10-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,260000.0,112.79
2022-11-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,152800.0,65.52
2022-11-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,255400.0,109.52
2022-11-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,280000.0,120.07
2022-12-15,Morogoro,Kilombero,Morogoro Region,Maize,100 KG,Wholesale,159800.0,68.53
2022-12-15,Morogoro,Kilombero,Morogoro Region,Rice,100 KG,Wholesale,281000.0,120.5
2022-12-15,Morogoro,Kilombero,Morogoro Region,Beans,100 KG,Wholesale,304900.0,130.75
2006-01-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,33033.33,28.1183
2006-01-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,61250.0,52.1365
2006-01-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,65055.56,55.3758
2006-02-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,32625.0,27.6952
2006-02-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,68000.0,57.725
2006-02-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,79681.82,67.6416
2006-03-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,40208.33,33.23
2006-03-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,80071.43,66.1747
2006-03-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,83416.67,68.9394
2006-04-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,36743.75,30.0008
2006-04-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,89375.0,72.9735
2006-05-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,34404.17,28.7949
2006-05-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,92291.67,77.2444
2006-05-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,69520.83,58.1862
2006-06-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,28825.0,23.435
2006-06-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,85000.0,69.1057
2006-06-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,56208.33,45.6978
2006-07-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,20600.0,16.2216
2006-07-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,69545.45,54.7639
2006-07-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,54363.64,42.8089
2006-08-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,21271.43,16.8154
2006-08-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,64821.43,51.2422
2006-08-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,57482.14,45.4404
2006-09-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,17975.0,13.8675
2006-09-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,64833.33,50.018
2006-09-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,60125.0,46.3856
2006-10-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,18250.0,14.2613
2006-10-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,67187.5,52.5031
2006-11-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,9955.56,7.857
2006-11-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,67666.67,53.4028
2006-12-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,10485.71,8.4474
2006-12-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,67312.5,54.2274
2006-12-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,64625.0,52.0624
2007-01-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,16400.0,13.2151
2007-01-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,70000.0,56.4061
2007-02-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,15500.0,12.4929
2007-02-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,58900.0,47.4732
2007-03-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,14800.0,11.9838
2007-03-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,65800.0,53.2794
2007-04-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,15300.0,12.1416
2007-04-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,64500.0,51.185
2007-05-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,15500.0,12.4398
2007-05-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,58400.0,46.87
2007-05-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,57900.0,46.4687
2007-06-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,14400.0,11.758
2007-06-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,57800.0,47.1952
2007-06-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,59000.0,48.1751
2007-07-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,14100.0,11.0785
2007-07-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,54500.0,42.8211
2007-07-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,59700.0,46.9068
2007-08-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,15600.0,12.3633
2007-08-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,53500.0,42.3997
2007-08-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,55800.0,44.2225
2007-09-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,18800.0,15.0051
2007-09-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,54700.0,43.6584
2007-09-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,57800.0,46.1326
2007-10-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,21500.0,19.0198
2007-10-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,60800.0,53.7863
2007-10-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,61000.0,53.9632
2007-11-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,23900.0,21.4273
2007-11-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,60200.0,53.9717
2007-11-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,65700.0,58.9026
2007-12-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,26000.0,22.569
2007-12-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,62800.0,54.5128
2007-12-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,75400.0,65.4501
2008-01-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,38100.0,33.383
2008-01-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,78200.0,68.5184
2008-02-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,37800.0,33.6748
2008-02-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,72600.0,64.6771
2008-03-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,37900.0,31.4783
2008-03-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,88300.0,73.3386
2008-03-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,85000.0,70.5977
2008-04-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,36700.0,30.3306
2008-04-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,97100.0,80.2479
2008-04-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,76500.0,63.2231
2008-05-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,31400.0,26.5427
2008-05-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,85400.0,72.1893
2008-06-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,30829.0,25.9277
2008-06-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,87875.0,73.9045
2008-06-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,82825.0,69.6573
2008-07-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,29577.78,26.175
2008-07-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,81111.11,71.7797
2008-07-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,83333.33,73.7463
2008-08-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,31700.0,27.2244
2008-08-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,80000.0,68.7052
2008-08-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,92500.0,79.4404
2008-09-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,30508.0,27.1689
2008-09-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,90000.0,80.1496
2008-09-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,94833.0,84.4536
2008-10-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,31804.0,26.4548
2008-10-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,91769.0,76.3342
2008-11-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,36750.0,28.958
2008-11-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,99227.0,78.1881
2008-12-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,44000.0,34.8985
2008-12-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,95000.0,75.349
2008-12-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,100000.0,79.3147
2009-01-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,44500.0,34.3948
2009-01-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,120000.0,92.75
2009-01-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,100000.0,77.2917
2009-02-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,45000.0,34.7409
2009-02-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,135000.0,104.2227
2009-02-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,138000.0,106.5387
2009-03-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,45000.0,34.4058
2009-03-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,135000.0,103.2174
2009-03-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,110000.0,84.103
2009-04-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,42730.0,32.791
2009-04-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,120750.0,92.6636
2009-04-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,98250.0,75.3971
2009-05-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,43437.5,33.0499
2009-05-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,110625.0,84.1703
2009-05-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,87687.5,66.718
2009-06-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,41491.67,32.2616
2009-06-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,112916.67,87.7977
2009-06-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,106583.33,82.8733
2009-08-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,40000.0,30.2759
2009-08-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,110000.0,83.2587
2009-09-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,40300.0,31.3814
2009-09-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,110000.0,85.6564
2009-10-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,41500.0,31.8471
2009-10-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,105000.0,80.5771
2009-11-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,45000.0,33.9729
2009-11-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,110000.0,83.0449
2009-12-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,45500.0,34.5037
2009-12-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,105000.0,79.6239
2010-01-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,53100.0,40.1391
2010-01-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,125000.0,94.4894
2010-02-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,53000.0,39.9036
2010-02-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,130000.0,97.8768
2010-03-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,41000.0,30.7024
2010-03-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,125000.0,93.6049
2010-04-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,35000.0,26.0611
2010-04-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,107000.0,79.6724
2010-05-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,30900.0,22.7338
2010-05-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,107000.0,78.7224
2010-06-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,34038.0,23.7513
2010-06-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,104231.0,72.7311
2010-07-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,31583.0,21.5392
2010-07-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,95625.0,65.2152
2010-08-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,32613.0,22.8863
2010-08-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,94792.0,66.5207
2010-09-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,30407.0,20.3405
2010-09-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,94529.0,63.2343
2010-10-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,29733.0,19.8737
2010-10-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,87914.0,58.7621
2010-11-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,32100.0,21.7863
2010-11-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,95700.0,64.9518
2010-12-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,38729.0,27.1364
2010-12-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,95714.0,67.0642
2011-01-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,43875.0,29.889
2011-01-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,100000.0,68.1231
2011-02-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,39806.0,26.9451
2011-02-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,100600.0,68.0972
2011-03-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,63120.0,42.0968
2011-03-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,106166.6,70.8061
2011-04-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,43883.0,29.3747
2011-04-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,110000.0,73.6325
2011-05-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,41000.0,27.2001
2011-05-15,Morogoro,Morogoro Urban,Morogoro,Rice,100 KG,Wholesale,120000.0,79.6101
2011-05-15,Morogoro,Morogoro Urban,Morogoro,Beans,100 KG,Wholesale,105000.0,69.6588
2011-06-15,Morogoro,Morogoro Urban,Morogoro,Maize,100 KG,Wholesale,42400.0,27.5021
